t,target,theta,err,tau
0.4550000000000003,0.7853981633974483,0.7864029929946335,0.004579877808577271,-0.652163662570157
0.4600000000000003,0.7853981633974483,0.7915608230403495,-0.001004829597185175,-0.6852373326492737
0.4650000000000003,0.7853981633974483,0.796288232767972,-0.0061626596429011915,-0.7113795001294334
0.4700000000000003,0.7853981633974483,0.8005825313531402,-0.010890069370523725,-0.7306402078725645
0.4750000000000003,0.7853981633974483,0.8044418710321658,-0.015184367955691891,-0.7430813495555556
0.4800000000000003,0.7853981633974483,0.8078652367665988,-0.01904370763471752,-0.7487763760038355
0.4850000000000003,0.7853981633974483,0.8108524346953743,-0.022467073369150548,-0.7478099886692228
0.4900000000000003,0.7853981633974483,0.8134040794237356,-0.02545427129792599,-0.7402778209219447
0.49500000000000033,0.7853981633974483,0.8155215801972096,-0.028005916026287325,-0.7262861077976759
0.5000000000000003,0.7853981633974483,0.8172071260079035,-0.03012341679976127,-0.7059513448132952
0.5050000000000003,0.7853981633974483,0.8184636696793401,-0.03180896261045518,-0.679399936440102
0.5100000000000003,0.7853981633974483,0.8192949109749565,-0.033065506281891865,-0.6467678348007796
0.5150000000000003,0.7853981633974483,0.8197052787743027,-0.03389674757750827,-0.6082001691365893
0.5200000000000004,0.7853981633974483,0.8196999123599025,-0.03430711537685438,-0.5638508665743521
0.5250000000000004,0.7853981633974483,0.8192846418567029,-0.03430174896245419,-0.5138822647087954
0.5300000000000004,0.7853981633974483,0.8184659678650587,-0.03388647845925463,-0.4584647165048779
0.5350000000000004,0.7853981633974483,0.8172510403272935,-0.03306780446761037,-0.39777618801684106
0.5400000000000004,0.7853981633974483,0.8156476366670612,-0.031852876929845175,-0.332001849415859
0.5450000000000004,0.7853981633974483,0.8136641392400065,-0.030249473269612914,-0.2613336598163254
0.5500000000000004,0.7853981633974483,0.8113095121336145,-0.02826597584255819,-0.18596994639179956
0.5550000000000004,0.7853981633974483,0.8085932773536423,-0.025911348736166184,-0.10611497827545524
0.5600000000000004,0.7853981633974483,0.8055254904341452,-0.023195113956194002,-0.02197853574625247
0.5650000000000004,0.7853981633974483,0.80211671550786,-0.02012732703669695,0.06622452478918955
0.5700000000000004,0.7853981633974483,0.7983779998735755,-0.016718552110411733,0.15827470949804695
0.5750000000000004,0.7853981633974483,0.7943208480971139,-0.012979836476127216,0.25394832897222847
0.5800000000000004,0.7853981633974483,0.7899571956826559,-0.008922684699665617,0.3530179426804066
0.5850000000000004,0.7853981633974483,0.7852993823513675,-0.004559032285207598,0.4552528054568512
0.5900000000000004,0.7853981633974483,0.7803601249646172,9.878104608074256e-05,0.5604193154458111
0.5950000000000004,0.7853981633974483,0.7751524901294962,0.005038038432831127,0.6682814629025157
0.6000000000000004,0.7853981633974483,0.7696898665248744,0.010245673267952116,0.7786012792338013
0.6050000000000004,0.7853981633974483,0.7639859369868068,0.015708296872573912,0.8911392856432262
0.6100000000000004,0.7853981633974483,0.7580546503927621,0.021412226410641444,1.0056549407277275
0.6150000000000004,0.7853981633974483,0.7519101933848396,0.027343513004686182,1.1219070863556588
0.6200000000000004,0.7853981633974483,0.7455669619728758,0.033487970012608725,1.2396543911398317
0.6250000000000004,0.7853981633974483,0.7390395330590881,0.03983120142457253,1.3586557908042503
0.6300000000000004,0.7853981633974483,0.732342635926656,0.046358630338360185,1.4786709247299266
0.6350000000000005,0.7853981633974483,0.7254911237353734,0.05305552747079223,1.5994605679537288
0.6400000000000005,0.7853981633974483,0.7184999450682098,0.05990703966207489,1.7207870578850422
0.6450000000000005,0.7853981633974483,0.7113841155732761,0.06689821832923848,1.8424147149982102
0.6500000000000005,0.7853981633974483,0.7041586897462794,0.0740140478241722,1.9641102567546305
0.6550000000000005,0.7853981633974483,0.6968387328990681,0.0812394736511689,2.0856432040071358
0.6600000000000005,0.7853981633974483,0.6894392933602856,0.08855943049838022,2.206786279141059
0.6650000000000005,0.7853981633974483,0.6819753749544654,0.09595887003716264,2.327315795211334
0.6700000000000005,0.7853981633974483,0.6744619098060903,0.10342278844298292,2.4470120353431786
0.6750000000000005,0.7853981633974483,0.6669137315152038,0.11093625359135795,2.5656596216753744
0.6800000000000005,0.7853981633974483,0.6593455487510756,0.11848443188224445,2.6830478731400493
0.6850000000000005,0.7853981633974483,0.6517719193101997,0.12605261464637263,2.7989711513909743
0.6900000000000005,0.7853981633974483,0.6442072246845124,0.13362624408724855,2.9132291942138315
0.6950000000000005,0.7853981633974483,0.6366630824415928,0.14119093871293587,3.0
0.7000000000000005,0.7853981633974483,0.6291424185842904,0.14873508095585553,3.0
0.7050000000000005,0.7853981633974483,0.6216481605488214,0.15625574481315785,3.0
0.7100000000000005,0.7853981633974483,0.6141832357127068,0.16375000284862684,3.0
0.7150000000000005,0.7853981633974483,0.6067505698835747,0.17121492768474145,3.0
0.7200000000000005,0.7853981633974483,0.599353085770369,0.1786475935138736,3.0
0.7250000000000005,0.7853981633974483,0.5919937014385482,0.18604507762707923,3.0
0.7300000000000005,0.7853981633974483,0.5846753287508872,0.19340446195890004,3.0
0.7350000000000005,0.7853981633974483,0.5774008717955317,0.20072283464656104,3.0
0.7400000000000005,0.7853981633974483,0.5701732253029763,0.2079972916019166,3.0
0.7450000000000006,0.7853981633974483,0.5629952730536641,0.21522493809447196,3.0
0.7500000000000006,0.7853981633974483,0.5558698862779218,0.22240289034378413,3.0
0.7550000000000006,0.7853981633974483,0.5487999220499613,0.2295282771195265,3.0
0.7600000000000006,0.7853981633974483,0.5417882216776915,0.23659824134748697,3.0
0.7650000000000006,0.7853981633974483,0.534837609090087,0.2436099417197568,3.0
0.7700000000000006,0.7853981633974483,0.5279508892238698,0.25056055430736124,3.0
0.7750000000000006,0.7853981633974483,0.5211308464112535,0.2574472741735785,3.0
0.7800000000000006,0.7853981633974483,0.5143802427705032,0.26426731698619477,3.0
0.7850000000000006,0.7853981633974483,0.5077018166010484,0.2710179206269451,3.0
0.7900000000000006,0.7853981633974483,0.5010982807848814,0.2776963467963999,3.0
0.7950000000000006,0.7853981633974483,0.4945723211959549,0.2842998826125669,3.0
0.8000000000000006,0.7853981633974483,0.4881265951192765,0.2908258422014934,3.0
0.8050000000000006,0.7853981633974483,0.48176372968137426,0.2972715682781718,3.0
0.8100000000000006,0.7853981633974483,0.47548632029378507,0.303634433716074,3.0
0.8150000000000006,0.7853981633974483,0.469296929111187,0.3099118431036632,3.0
0.8200000000000006,0.7853981633974483,0.4631980835057685,0.3161012342862613,3.0
0.8250000000000006,0.7853981633974483,0.4571922745593933,0.32220007989167976,3.0
0.8300000000000006,0.7853981633974483,0.45128195557508227,0.32820588883805496,3.0
0.8350000000000006,0.7853981633974483,0.4454695406092984,0.334116207822366,3.0
0.8400000000000006,0.7853981633974483,0.4397574030264775,0.3399286227881499,3.0
0.8450000000000006,0.7853981633974483,0.4341478740772067,0.3456407603709708,3.0
0.8500000000000006,0.7853981633974483,0.4286432415014081,0.3512502893202416,3.0
0.8550000000000006,0.7853981633974483,0.42324574815783855,0.3567549218960402,3.0
0.8600000000000007,0.7853981633974483,0.41795759068117033,0.3621524152396097,3.0
0.8650000000000007,0.7853981633974483,0.41278091816786816,0.36744057271627795,3.0
0.8700000000000007,0.7853981633974483,0.40771783089202895,0.3726172452295801,3.0
0.8750000000000007,0.7853981633974483,0.4027703790523005,0.3776803325054193,3.0
0.8800000000000007,0.7853981633974483,0.3979405615509443,0.38262778434514777,3.0
0.8850000000000007,0.7853981633974483,0.3932303248060565,0.38745760184650396,3.0
0.8900000000000007,0.7853981633974483,0.3886415615979091,0.39216783859139176,3.0
0.8950000000000007,0.7853981633974483,0.3841761099503224,0.3967566017995392,3.0
0.9000000000000007,0.7853981633974483,0.3798357520479282,0.40122205344712586,3.0
0.9050000000000007,0.7853981633974483,0.37562221319013067,0.4055624113495201,3.0
0.9100000000000007,0.7853981633974483,0.3715371607825235,0.4097759502073176,3.0
0.9150000000000007,0.7853981633974483,0.36758220336646863,0.41386100261492476,3.0
0.9200000000000007,0.7853981633974483,0.36375888968749454,0.41781596003097965,3.0
0.9250000000000007,0.7853981633974483,0.36006870780312245,0.42163927370995374,3.0
0.9300000000000007,0.7853981633974483,0.3565130842306806,0.42532945559432583,3.0
0.9350000000000007,0.7853981633974483,0.3530933831356205,0.42888507916676766,3.0
0.9400000000000007,0.7853981633974483,0.3498109055608026,0.4323047802618278,3.0
0.9450000000000007,0.7853981633974483,0.34666688869717555,0.4355872578366457,3.0
0.9500000000000007,0.7853981633974483,0.34366250519622865,0.43873127470027273,3.0
0.9550000000000007,0.7853981633974483,0.3407988625245555,0.4417356582012196,3.0
0.9600000000000007,0.7853981633974483,0.3380770023608273,0.4445993008728928,3.0
0.9650000000000007,0.7853981633974483,0.3354979000354333,0.447321161036621,3.0
0.9700000000000008,0.7853981633974483,0.33306246401301015,0.449900263362015,3.0
0.9750000000000008,0.7853981633974483,0.3307715354180437,0.45233569938443813,3.0
0.9800000000000008,0.7853981633974483,0.3286258876036935,0.45462662797940456,3.0
0.9850000000000008,0.7853981633974483,0.32662622576395556,0.4567722757937548,3.0
0.9900000000000008,0.7853981633974483,0.3247731865892481,0.4587719376334927,3.0
0.9950000000000008,0.7853981633974483,0.32306733796547266,0.4606249768082002,3.0
1.0000000000000007,0.7853981633974483,0.3215091787165754,0.4623308254319756,3.0
1.0050000000000006,0.7853981633974483,0.32009913839060405,0.46388898468087286,3.0
1.0100000000000005,0.7853981633974483,0.3188375770892288,0.4652990250068442,3.0
1.0150000000000003,0.7853981633974483,0.3177247853406713,0.4665605863082195,3.0
1.0200000000000002,0.7853981633974483,0.31676098401595915,0.467673378056777,3.0
1.0250000000000001,0.7853981633974483,0.3159463242884011,0.46863717938148913,3.0
1.03,0.7853981633974483,0.3152808876361543,0.4694518391090472,3.0
1.035,0.7853981633974483,0.3147646858877338,0.470117275761294,3.0
1.0399999999999998,0.7853981633974483,0.3143976613102921,0.47063347750971446,3.0
1.0449999999999997,0.7853981633974483,0.31417968674047736,0.47100050208715616,3.0
1.0499999999999996,0.7853981633974483,0.3141105657576569,0.4712184766569709,3.0
1.0549999999999995,0.7853981633974483,0.3141900328992748,0.4712875976397914,3.0
1.0599999999999994,0.7853981633974483,0.31441775391809124,0.4712081304981735,3.0
1.0649999999999993,0.7853981633974483,0.31479332608103366,0.47098040947935704,3.0
1.0699999999999992,0.7853981633974483,0.31531627850936905,0.4706048373164146,3.0
1.074999999999999,0.7853981633974483,0.3159860725598895,0.4700818848880792,3.0
1.079999999999999,0.7853981633974483,0.3168021022467824,0.4694120908375588,3.0
1.0849999999999989,0.7853981633974483,0.3177636947038393,0.4685960611506659,3.0
1.0899999999999987,0.7853981633974483,0.31887011068663557,0.467634468693609,3.0
1.0949999999999986,0.7853981633974483,0.32012054511429566,0.4665280527108127,3.0
1.0999999999999985,0.7853981633974483,0.32151412765043746,0.4652776182831526,3.0
1.1049999999999984,0.7853981633974483,0.3230499233228685,0.4638840357470108,3.0
1.1099999999999983,0.7853981633974483,0.3247269331815861,0.46234824007457975,3.0
1.1149999999999982,0.7853981633974483,0.32654409499461173,0.4606712302158622,3.0
1.119999999999998,0.7853981633974483,0.3285002839811682,0.45885406840283655,3.0
1.124999999999998,0.7853981633974483,0.3305943135816837,0.4568978794162801,3.0
1.129999999999998,0.7853981633974483,0.33282493626408516,0.4548038498157646,3.0
1.1349999999999978,0.7853981633974483,0.33519084436581803,0.4525732271333631,3.0
1.1399999999999977,0.7853981633974483,0.3376906709710044,0.45020731903163025,3.0
1.1449999999999976,0.7853981633974483,0.34032299082212625,0.44770749242644386,3.0
1.1499999999999975,0.7853981633974483,0.34308632126559396,0.44507517257532203,3.0
1.1549999999999974,0.7853981633974483,0.3459791232305333,0.4423118421318543,3.0
1.1599999999999973,0.7853981633974483,0.34899980224009597,0.43941904016691496,3.0
1.1649999999999971,0.7853981633974483,0.35214670945457066,0.4363983611573523,3.0
1.169999999999997,0.7853981633974483,0.35541814274554306,0.4332514539428776,3.0
1.174999999999997,0.7853981633974483,0.3588123478003229,0.4299800206519052,3.0
1.1799999999999968,0.7853981633974483,0.362327519255827,0.4265858155971254,3.0
1.1849999999999967,0.7853981633974483,0.36596180186107674,0.42307064414162127,3.0
1.1899999999999966,0.7853981633974483,0.3697132916674374,0.41943636153637154,3.0
1.1949999999999965,0.7853981633974483,0.373580037245697,0.4156848717300109,3.0
1.1999999999999964,0.7853981633974483,0.3775600409290502,0.4118181261517513,3.0
1.2049999999999963,0.7853981633974483,0.3816512600810225,0.40783812246839807,3.0
1.2099999999999962,0.7853981633974483,0.38585160838733934,0.40374690331642576,3.0
1.214999999999996,0.7853981633974483,0.39015895717071347,0.39954655501010894,3.0
1.219999999999996,0.7853981633974483,0.39457113672749433,0.3952392062267348,3.0
1.2249999999999959,0.7853981633974483,0.3990859376850929,0.39082702666995395,3.0
1.2299999999999958,0.7853981633974483,0.40370111237906586,0.3863122257123554,3.0
1.2349999999999957,0.7853981633974483,0.40841437624871607,0.3816970510183824,3.0
1.2399999999999956,0.7853981633974483,0.41322340925003587,0.3769837871487322,3.0
1.2449999999999954,0.7853981633974483,0.41812585728479584,0.3721747541474124,3.0
1.2499999999999953,0.7853981633974483,0.4231193336445542,0.36727230611265244,3.0
1.2549999999999952,0.7853981633974483,0.428201420468338,0.3622788297528941,3.0
1.2599999999999951,0.7853981633974483,0.4333696702127252,0.3571967429291103,3.0
1.264999999999995,0.7853981633974483,0.4386216071330339,0.35202849318472307,3.0
1.269999999999995,0.7853981633974483,0.44395472877430575,0.3467765562644144,3.0
1.2749999999999948,0.7853981633974483,0.4493665074707531,0.3414434346231425,3.0
1.2799999999999947,0.7853981633974483,0.4548543918523217,0.3360316559266952,3.0
1.2849999999999946,0.7853981633974483,0.4604158083570083,0.3305437715451266,3.0
1.2899999999999945,0.7853981633974483,0.46604816274755856,0.32498235504044,3.0
1.2949999999999944,0.7853981633974483,0.4717488416311625,0.3193500006498897,3.0
1.2999999999999943,0.7853981633974483,0.47751521398075514,0.3136493217662858,3.0
1.3049999999999942,0.7853981633974483,0.48334463265652694,0.30788294941669314,3.0
1.309999999999994,0.7853981633974483,0.48923443592624305,0.30205353074092134,3.0
1.314999999999994,0.7853981633974483,0.4951819489829729,0.29616372747120523,3.0
1.3199999999999938,0.7853981633974483,0.5011844854588317,0.29021621441447537,3.0
1.3249999999999937,0.7853981633974483,0.5072393489333409,0.2842136779386166,3.0
1.3299999999999936,0.7853981633974483,0.5133438344350234,0.2781588144641074,3.0
1.3349999999999935,0.7853981633974483,0.5194952299348566,0.2720543289624249,3.0
1.3399999999999934,0.7853981633974483,0.5256908178302228,0.26590293346259164,3.0
1.3449999999999933,0.7853981633974483,0.5319278764180088,0.2597073455672255,3.0
1.3499999999999932,0.7853981633974483,0.5382036813555277,0.2534702869794395,3.0
1.354999999999993,0.7853981633974483,0.544510989171766,0.24719448204192063,2.9548206381265483
1.359999999999993,0.7853981633974483,0.5508372465075891,0.2408871742256823,2.856430675436635
1.3649999999999929,0.7853981633974483,0.55717004951441,0.23456091688985914,2.7592628730491136
1.3699999999999928,0.7853981633974483,0.5634971657285707,0.22822811388303832,2.6634853474270797
1.3749999999999927,0.7853981633974483,0.5698065552310336,0.2219009976688776,2.5692610193338767
1.3799999999999926,0.7853981633974483,0.5760863910612468,0.21559160816641465,2.476747382200659
1.3849999999999925,0.7853981633974483,0.5823250788565714,0.20931177233620146,2.38609628541744
1.3899999999999924,0.7853981633974483,0.5885112756912009,0.2030730845408769,2.297453732674204
1.3949999999999922,0.7853981633974483,0.5946339080910498,0.1968868877062474,2.2109596954381705
1.3999999999999921,0.7853981633974483,0.6006821892036358,0.1907642553063985,2.1267479416141173
1.404999999999992,0.7853981633974483,0.606645635104513,0.18471597419381247,2.044945879396858
1.409999999999992,0.7853981633974483,0.6125140802243152,0.1787525282929353,1.965674416288766
1.4149999999999918,0.7853981633974483,0.6182776918829442,0.17288408317313309,1.8890478332207254
1.4199999999999917,0.7853981633974483,0.6239269839198577,0.16712047151450404,1.8151736736820743
1.4249999999999916,0.7853981633974483,0.6294528294117838,0.1614711794775906,1.7441526477342508
1.4299999999999915,0.7853981633974483,0.6348464724714982,0.15594533398566446,1.6760785507538247
1.4349999999999914,0.7853981633974483,0.6400995391235302,0.1505516909259501,1.6110381967235359
